Chord Classification
F Major
F Major
F Major
F Major
F Major
F Major
F Major
A Major
A Major
A Major
A Minor
A Minor
A Minor
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
F Major
F Major
F Major
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
Bb Diminished
Bb Diminished
Bb Diminished
D Minor
D Minor
D Minor
Bb Minor
Bb Minor
Bb Minor
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
A Major
A Major
A Major
C# Augmented
C# Augmented
C# Augmented
A Major
A Major
A Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented

fmin.wav
C# Major
C# Major
C# Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
D Diminished
D Diminished
D Diminished
D Diminished
D Diminished
D Diminished
D Minor
D Minor
D Minor
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
F Minor
F Minor
F Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
F Minor
F Minor
F Minor
F Minor
F Minor
F Minor
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
C# Major
C# Major
C# Major
F Minor
F Minor
F Minor
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
C# Major
C# Major
C# Major
Bb Minor
Bb Minor
Bb Minor
F Minor
F Minor
F Minor
Bb Minor
Bb Minor
Bb Minor

fmin7.wav
C# Major
C# Major
C# Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
F Major
F Major
F Major
F Major
F Major
F Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Eb Minor
Eb Minor
Eb Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
C# Major
C# Major
C# Major
C# Augmented
C# Augmented
C# Augmented
A Diminished
A Diminished
A Diminished
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
C# Sus2
F Minor 7th
F Minor 7th
F Minor 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
F Minor 7th
F Minor 7th
F Minor 7th
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
F Minor 7th
F Minor 7th
F Minor 7th
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Eb Minor
Eb Minor
Eb Minor
F Minor 7th
F Minor 7th
F Minor 7th
Eb Sus2
Eb Sus2
Eb Sus2
Ab Minor
Ab Minor
Ab Minor
Eb Sus2
Eb Sus2
Eb Sus2
F Minor 7th
F Minor 7th
F Minor 7th
F Minor 7th
F Minor 7th
F Minor 7th
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Sus2
Eb Sus2
Eb Sus2
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
F Major
F Major
F Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Minor
Eb Minor
Eb Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
C# Major
C# Major
C# Major
Eb Diminished
Eb Diminished
Eb Diminished
A Diminished
A Diminished
A Diminished
C# Sus2
C# Sus2
C# Sus2
Eb Sus2
Eb Sus2
Eb Sus2
F Minor 7th
F Minor 7th
F Minor 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
F Minor 7th
F Minor 7th
F Minor 7th
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Major
Eb Sus2
Eb Sus2
Eb Sus2
D Diminished
D Diminished
D Diminished
Ab Major
Ab Major
Ab Major
Eb Major
Eb Major
Eb Major
Eb Sus2
Eb Sus2
Eb Sus2
F Minor 7th
F Minor 7th
F Minor 7th
Eb Minor
Eb Minor
Eb Minor
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Eb Sus2
Ab Major
Ab Major
Ab Major
Eb Major
Eb Major
Eb Major
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Sus2
Eb Sus2
Eb Sus2
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor

fsus2.wav
C# Major
C# Major
C# Major
C Sus2
C Sus2
C Sus2
C Major
C Major
C Major
C Major
C Major
C Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
B Diminished
B Diminished
B Diminished
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
F Sus2
F Sus2
F Sus2
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
G Minor 7th
G Minor 7th
G Minor 7th
F Sus2
F Sus2
F Sus2
G Diminished
G Diminished
G Diminished
Bb Minor
Bb Minor
Bb Minor
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
C Major
Bb Minor
Bb Minor
Bb Minor
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
Bb Major
Bb Major
Bb Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
G Dominant 7th
G Dominant 7th
G Dominant 7th
C# Diminished
C# Diminished
C# Diminished
G Diminished
G Diminished
G Diminished
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished
G Diminished

fsus4.wav
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
F Major
F Major
F Major
F Major
F Major
F Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
D Minor
D Minor
D Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
C# Augmented
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
C# Augmented
C# Augmented
C# Augmented
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
F Major
F Major
F Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
Bb Major
F Major
F Major
F Major
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
D Minor
D Minor
D Minor
D Minor
D Minor
D Minor
F Major
F Major
F Major
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor
Bb Minor

g#7.wav
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
C Diminished
C Diminished
C Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Diminished
Eb Diminished
Eb Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
F# Major
F# Major
F# Major
C# Minor
C# Minor
C# Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
C Diminished
C Diminished
C Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
C Diminished
Eb Minor 7th
Eb Minor 7th
Eb Minor 7th
Ab Dominant 7th
Ab Dominant 7th
Ab Dominant 7th
C Diminished
C Diminished
C Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
G Diminished
G Diminished
G Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#aug.wav
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
C# Sus2
C# Sus2
C# Sus2
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
C Augmented
C Augmented
C Augmented
C Major
C Major
C Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
C Augmented
C Augmented
C Augmented
C Major
C Major
C Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Eb Augmented
Eb Augmented
Eb Augmented
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#dim.wav
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Diminished
Ab Diminished
Ab Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Diminished
A Diminished
A Diminished
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#maj.wav
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Major
C# Major
C# Major
C# Sus2
C# Sus2
C# Sus2
C# Minor
C# Minor
C# Minor
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
C# Minor
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#maj7.wav
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Major
Eb Major
Eb Major
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
A Diminished
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Eb Major
Eb Major
Eb Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
C Minor
Ab Major
Ab Major
Ab Major
A Diminished
A Diminished
A Diminished
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
Ab Major
C Minor
C Minor
C Minor
Eb Dominant 7th
Eb Dominant 7th
Eb Dominant 7th

g#min.wav
Ab Major
Ab Major
Ab Major
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Major
Ab Major
Ab Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
A Diminished
A Diminished
A Diminished
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor

g#min7.wav
Ab Major
Ab Major
Ab Major
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor 7th
